1402407724075,"FRITZ!Box Guest Access",-87
1402407724087,"VGV75196A7979",-89
1402407724090,"CORRYHENK",-92
1402407725390,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407725392,"utrecht3515",-67
1402407725406,"SpeedTouch367917",-65
1402407725413,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407725428,"FRITZ!Box Fon WLAN 7360",-85
1402407725432,"Zy_private_CEXC",-88
1402407725467,"Duvel",-83
1402407725468,"Ziggo",-82
1402407725480,"Mr-Brown",-86
1402407725483,"Vlinder",-80
1402407725484,"ARJANHUIJZER-PC_Network-2.4G",-85
1402407725497,"utrecht3515-2",-79
1402407725498,"FRITZ!Box Fon WLAN 7360",-87
1402407725512,"Tele2modem-internet",-89
1402407725513,"FRITZ!Box Guest Access",-87
1402407725525,"VGV75196A7979",-89
1402407725527,"CORRYHENK",-92
1402407725528,"chmwidor",-87
1402407725541,"Westdijk Web",-88
1402407726871,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407726872,"utrecht3515",-67
1402407726886,"SpeedTouch367917",-65
1402407726888,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407726903,"FRITZ!Box Fon WLAN 7360",-85
1402407726905,"Zy_private_CEXC",-87
1402407726907,"Duvel",-81
1402407726921,"Ziggo",-82
1402407726921,"Mr-Brown",-88
1402407726934,"Vlinder",-80
1402407726935,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407726949,"utrecht3515-2",-82
1402407726949,"FRITZ!Box Fon WLAN 7360",-87
1402407726962,"Tele2modem-internet",-90
1402407726963,"CORRYHENK",-92
1402407726976,"chmwidor",-87
1402407726977,"Westdijk Web",-88
1402407726990,"SitecomA1834C",-85
1402407726991,"Zy_private_E4XHWM",-91
1402407728373,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407728387,"utrecht3515",-67
1402407728392,"SpeedTouch367917",-65
1402407728396,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407728409,"FRITZ!Box Fon WLAN 7360",-85
1402407728410,"Zy_private_CEXC",-88
1402407728424,"Duvel",-81
1402407728424,"Ziggo",-82
1402407728438,"Mr-Brown",-90
1402407728438,"Vlinder",-80
1402407728452,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407728452,"utrecht3515-2",-81
1402407728466,"FRITZ!Box Fon WLAN 7360",-87
1402407728466,"Tele2modem-internet",-90
1402407728480,"CORRYHENK",-92
1402407728480,"chmwidor",-87
1402407728494,"Westdijk Web",-88
1402407728494,"SitecomA1834C",-85
1402407728508,"Zy_private_E4XHWM",-91
1402407728508,"Ziggo60CCB",-89
1402407729889,"Wi-Fi-netwerk van R. Kaasenbrood",-59
1402407729913,"utrecht3515",-67
1402407729916,"SpeedTouch367917",-68
1402407729948,"Wi-Fi-netwerk van R. Kaasenbrood",-61
