1402407443907,"Tele2modem-internet",-84
1402407443908,"Ziggo",-88
1402407443909,"Ziggo60CCB",-87
1402407443922,"Zy_private_E4XHWM",-90
1402407443922,"Westdijk Web",-91
1402407443923,"utrecht3515-2",-87
1402407443936,"CORRYHENK",-93
1402407443936,"tom hart",-92
1402407445168,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407445170,"utrecht3515",-70
1402407445170,"SpeedTouch367917",-66
1402407445187,"Wi-Fi-netwerk van R. Kaasenbrood",-61
1402407445188,"Vlinder",-84
1402407445188,"FRITZ!Box Fon WLAN 7360",-87
1402407445201,"Zy_private_CEXC",-89
1402407445202,"Duvel",-79
1402407445202,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407445215,"Mr-Brown",-89
1402407445216,"Ziggo",-79
1402407445216,"",-89
1402407445229,"Tele2modem-internet",-85
1402407445230,"Ziggo",-88
1402407445230,"Ziggo60CCB",-87
1402407445243,"Zy_private_E4XHWM",-90
1402407445244,"Westdijk Web",-91
1402407445244,"utrecht3515-2",-87
1402407445257,"CORRYHENK",-92
1402407445258,"tom hart",-92
1402407445258,"Online",-87
1402407446562,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407446585,"utrecht3515",-70
1402407446586,"SpeedTouch367917",-67
1402407446586,"Wi-Fi-netwerk van R. Kaasenbrood",-65
1402407446600,"Vlinder",-84
1402407446600,"FRITZ!Box Fon WLAN 7360",-86
1402407446601,"Zy_private_CEXC",-89
1402407446614,"Duvel",-83
1402407446615,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407446615,"Mr-Brown",-89
1402407446628,"Ziggo",-79
1402407446629,"",-88
1402407446630,"Tele2modem-internet",-88
1402407446643,"Ziggo",-88
1402407446643,"Ziggo60CCB",-87
1402407446644,"Zy_private_E4XHWM",-90
1402407446657,"Westdijk Web",-91
1402407446658,"utrecht3515-2",-87
1402407446658,"CORRYHENK",-92
1402407446671,"tom hart",-92
1402407446672,"Online",-87
1402407448063,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407448064,"utrecht3515",-70
1402407448078,"SpeedTouch367917",-67
1402407448080,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407448095,"Vlinder",-84
1402407448097,"FRITZ!Box Fon WLAN 7360",-86
1402407448099,"Zy_private_CEXC",-87
1402407448112,"Duvel",-83
1402407448113,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407448113,"Mr-Brown",-91
1402407448126,"Ziggo",-80
1402407448127,"",-90
1402407448127,"Tele2modem-internet",-85
1402407448140,"Ziggo",-88
1402407448141,"Ziggo60CCB",-87
1402407448141,"Zy_private_E4XHWM",-91
1402407448154,"utrecht3515-2",-87
1402407448155,"CORRYHENK",-92
1402407448156,"tom hart",-92
1402407448169,"Online",-87
1402407449523,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407449541,"utrecht3515",-68
1402407449543,"SpeedTouch367917",-67
1402407449546,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407449562,"Vlinder",-84
1402407449565,"FRITZ!Box Fon WLAN 7360",-86
1402407449581,"Zy_private_CEXC",-88
1402407449584,"Duvel",-83
1402407449586,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407449619,"Mr-Brown",-91
1402407449621,"Ziggo",-80
1402407449623,"",-90
1402407449654,"Tele2modem-internet",-85
1402407449655,"Ziggo60CCB",-87
1402407449667,"Zy_private_E4XHWM",-91
1402407449668,"utrecht3515-2",-83
1402407449680,"CORRYHENK",-90
1402407449681,"tom hart",-92
1402407449694,"Online",-87
1402407451082,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407451095,"utrecht3515",-68
1402407451100,"SpeedTouch367917",-67
1402407451105,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407451138,"Vlinder",-84
1402407451140,"FRITZ!Box Fon WLAN 7360",-87
1402407451161,"Zy_private_CEXC",-88
1402407451162,"Duvel",-81
1402407451176,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407451177,"Mr-Brown",-91
1402407451190,"Ziggo",-80
1402407451190,"",-88
1402407451204,"Tele2modem-internet",-85
1402407451205,"Zy_private_E4XHWM",-91
1402407451222,"utrecht3515-2",-83
1402407451223,"CORRYHENK",-90
1402407451239,"tom hart",-92
1402407451240,"Online",-87
1402407451257,"H220N8068C4",-88
1402407452757,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407452758,"utrecht3515",-68
1402407452771,"SpeedTouch367917",-65
1402407452775,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407452775,"FRITZ!Box Fon WLAN 7360",-88
1402407452790,"Zy_private_CEXC",-88
1402407452791,"Duvel",-81
1402407452791,"ARJANHUIJZER-PC_Network-2.4G",-83
1402407452804,"Mr-Brown",-91
1402407452805,"Ziggo",-82
1402407452806,"",-88
1402407452820,"Tele2modem-internet",-85
1402407452821,"Zy_private_E4XHWM",-91
1402407452822,"utrecht3515-2",-83
1402407452835,"CORRYHENK",-90
1402407452835,"tom hart",-93
1402407452848,"H220N8068C4",-88
1402407454340,"Wi-Fi-netwerk van R. Kaasenbrood",-57
1402407454360,"utrecht3515",-68
1402407454363,"SpeedTouch367917",-62
1402407454366,"Wi-Fi-netwerk van R. Kaasenbrood",-62
1402407454381,"FRITZ!Box Fon WLAN 7360",-88
1402407454383,"Zy_private_CEXC",-88
1402407454384,"Duvel",-82
